TIME,V(XTOP:S1_B),V(XTOP:X4),V(XTOP:X1),V(XTOP:S0),V(XTOP:X7),V(XTOP:S2),V(XTOP:X3),V(XTOP:XDUT:UPPER_LEFT__A1),V(XTOP:X2),V(XTOP:XDUT:LOWER_RIGHT__A0),V(XTOP:X6),V(XTOP:X0),V(XTOP:S0_B),V(XTOP:Y),V(XTOP:DUT_VPWR),V(XTOP:XDUT:UPPER_LEFT__A0),V(XTOP:X5),V(XTOP:XDUT:LOWER_RIGHT__A1),V(XTOP:XDUT:UPPER_RIGHT__A1),V(XTOP:XDUT:A1),V(XTOP:XDUT:LOWER_LEFT__A0),V(XTOP:S2_B),V(XTOP:XDUT:LOWER_LEFT__A1),V(XTOP:XDUT:A2),V(XTOP:XDUT:UPPER_RIGHT__A0),V(XTOP:S1),V(XTOP:XDUT:A0),V(XTOP:XDUT:A3),I(XTOP:VS1_DRIVER),I(XTOP:VS1_B_DRIVER),I(XTOP:VS2_DRIVER),I(XTOP:VINIT_X0),I(XTOP:VS2_B_DRIVER),I(XTOP:VPOWER),I(XTOP:VS0_B_DRIVER),I(XTOP:CFAKE_LOAD),I(XTOP:VINIT_X4),I(XTOP:VINIT_X1),I(XTOP:VS0_DRIVER),I(XTOP:VINIT_X3),I(XTOP:VINIT_X6),I(XTOP:VINIT_X5),I(XTOP:VINIT_X7),I(XTOP:VINIT_X2)
5.71115736e-11,1.54398335e+00,0.00000000e+00,1.80000000e+00,2.56016650e-01,1.80000000e+00,2.56016650e-01,1.80000000e+00,-5.27137829e-02,0.00000000e+00,2.74614506e-01,0.00000000e+00,0.00000000e+00,1.54398335e+00,-4.59550572e-02,1.80000000e+00,-9.90567159e-03,1.80000000e+00,3.56378898e-01,3.37972053e-01,-4.64239587e-02,-1.00308579e-02,1.54398335e+00,-4.41944381e-02,3.31947756e-01,2.74615284e-01,2.56016650e-01,-6.50137682e-02,3.08554779e-01,-5.66557242e-05,8.07311943e-05,-2.92949248e-05,-3.89405280e-05,3.85667651e-05,-2.00407841e-05,1.77162546e-04,-1.25980988e-05,-3.46779719e-05,1.78389427e-06,-1.11709423e-04,1.53160423e-06,-1.76571702e-05,1.74628272e-06,1.53238546e-06,-1.75941738e-05
6.18307745e-11,1.37409212e+00,0.00000000e+00,1.80000000e+00,4.25907882e-01,1.80000000e+00,4.25907882e-01,1.80000000e+00,-6.66685453e-02,0.00000000e+00,2.30325843e-01,0.00000000e+00,0.00000000e+00,1.37409212e+00,-7.18669550e-02,1.80000000e+00,-7.50825867e-03,1.80000000e+00,3.61414007e-01,3.42783097e-01,-5.47185085e-02,-8.21405817e-03,1.37409212e+00,-5.25702759e-02,3.56384810e-01,2.30326674e-01,4.25907882e-01,-8.67700131e-02,2.87412433e-01,-6.00055078e-05,8.14324952e-05,-3.05865103e-05,-4.05780656e-05,3.90273477e-05,-1.36711863e-05,1.84516309e-04,-9.36485487e-06,-3.45648298e-05,9.51125082e-07,-1.16751743e-04,9.98640019e-08,-1.60362390e-05,7.55209309e-07,1.09321211e-07,-1.57413558e-05
6.65499754e-11,1.20420088e+00,0.00000000e+00,1.80000000e+00,5.95799115e-01,1.80000000e+00,5.95799115e-01,1.80000000e+00,-7.49846213e-02,0.00000000e+00,1.55624072e-01,0.00000000e+00,0.00000000e+00,1.20420088e+00,-8.82631158e-02,1.80000000e+00,6.97572385e-04,1.80000000e+00,3.40628438e-01,3.21604472e-01,-4.81521439e-02,1.90073220e-05,1.20420088e+00,-5.33650621e-02,3.79661323e-01,1.55624737e-01,5.95799115e-01,-1.00320012e-01,2.65282789e-01,-6.92165215e-05,8.25260313e-05,-3.61318785e-05,-3.72576218e-05,4.02074177e-05,-8.37454020e-06,2.02908871e-04,-4.53254945e-06,-2.98860602e-05,-2.62210809e-06,-1.31442137e-04,-2.93620790e-06,-1.24882879e-05,-2.42391473e-06,-2.93715374e-06,-1.23397051e-05
7.12691763e-11,1.03430965e+00,0.00000000e+00,1.80000000e+00,7.65690348e-01,1.80000000e+00,7.65690348e-01,1.80000000e+00,-7.00083140e-02,0.00000000e+00,5.75615448e-02,0.00000000e+00,0.00000000e+00,1.03430965e+00,-9.32439340e-02,1.80000000e+00,9.92100884e-03,1.80000000e+00,2.98535795e-01,2.79247714e-01,-3.30028975e-02,1.68291921e-02,1.03430965e+00,-4.33737848e-02,4.01965973e-01,5.75616487e-02,7.65690348e-01,-1.01383181e-01,2.42376374e-01,-7.31974555e-05,8.46004931e-05,-3.71162950e-05,-2.82198450e-05,4.15788271e-05,-4.27817343e-08,2.19559871e-04,3.10802387e-07,-2.17783712e-05,-1.90139599e-05,-1.39090046e-04,-1.06857750e-05,-1.03119317e-05,-1.53896199e-05,-1.06174444e-05,-1.10246859e-05
7.59883773e-11,8.64418419e-01,0.00000000e+00,1.80000000e+00,9.35581581e-01,1.80000000e+00,9.35581581e-01,1.80000000e+00,-3.68282144e-02,0.00000000e+00,-1.76713654e-04,0.00000000e+00,0.00000000e+00,8.64418419e-01,-8.37670719e-02,1.80000000e+00,3.11368805e-02,1.80000000e+00,2.85919732e-01,2.67019241e-01,-1.21857673e-02,5.35063237e-02,8.64418419e-01,-1.06003401e-02,4.23472010e-01,-1.80043347e-04,9.35581581e-01,-8.33117331e-02,2.18847152e-01,-7.03980777e-05,9.06935480e-05,-3.74830810e-05,-1.56438531e-05,4.37328605e-05,1.80381799e-05,2.32880886e-04,7.72179651e-06,-1.25523286e-05,-4.66368842e-05,-1.30226501e-04,-3.34178659e-05,-8.45117650e-06,-4.08401205e-05,-3.03159350e-05,-9.74488004e-06
7.66222524e-11,8.41598912e-01,0.00000000e+00,1.80000000e+00,9.58401088e-01,1.80000000e+00,9.58401088e-01,1.80000000e+00,-2.88945037e-02,0.00000000e+00,8.86526432e-04,0.00000000e+00,0.00000000e+00,8.41598912e-01,-8.12146641e-02,1.80000000e+00,3.62301207e-02,1.80000000e+00,2.91118538e-01,2.72351425e-01,-9.03866392e-03,6.11505388e-02,8.41598912e-01,-3.46367782e-03,4.26303708e-01,8.82220114e-04,9.58401088e-01,-7.92712725e-02,2.15641955e-01,-6.89352222e-05,9.11274542e-05,-3.70023695e-05,-1.40050161e-05,4.36646141e-05,2.13057231e-05,2.31733417e-04,8.05334506e-06,-1.14124310e-05,-5.03555336e-05,-1.27053598e-04,-3.71842513e-05,-8.82249758e-06,-4.44626662e-05,-3.34433863e-05,-9.97498417e-06
7.72561276e-11,8.18779405e-01,0.00000000e+00,1.80000000e+00,9.81220595e-01,1.80000000e+00,9.81220595e-01,1.80000000e+00,-2.02129391e-02,0.00000000e+00,3.29060088e-03,0.00000000e+00,0.00000000e+00,8.18779405e-01,-7.85238648e-02,1.80000000e+00,4.18789083e-02,1.80000000e+00,2.97373305e-01,2.78749664e-01,-5.61758481e-03,6.94640621e-02,8.18779405e-01,3.78255534e-03,4.29122210e-01,3.28504770e-03,9.81220595e-01,-7.49535321e-02,2.12426865e-01,-6.73488028e-05,9.09746244e-05,-3.67924598e-05,-1.23058174e-05,4.35898004e-05,2.53596560e-05,2.31542539e-04,8.92664904e-06,-1.25779970e-05,-5.43427185e-05,-1.24208224e-04,-4.13519021e-05,-8.41637929e-06,-4.82824140e-05,-3.69814333e-05,-9.69228403e-06
7.85238780e-11,7.73140391e-01,0.00000000e+00,1.80000000e+00,1.02685961e+00,1.80000000e+00,1.02685961e+00,1.80000000e+00,1.12205030e-03,0.00000000e+00,1.72445725e-02,0.00000000e+00,0.00000000e+00,7.73140391e-01,-7.23849178e-02,1.80000000e+00,5.58850125e-02,1.80000000e+00,3.17211991e-01,2.98937057e-01,2.22802230e-03,8.89088680e-02,7.73140391e-01,2.08040950e-02,4.34716764e-01,1.72356549e-02,1.02685961e+00,-6.49847228e-02,2.05964029e-01,-6.45876972e-05,9.28840458e-05,-3.63361514e-05,-1.02856636e-05,4.38273973e-05,3.27814948e-05,2.31651554e-04,1.04429274e-05,-1.19641644e-05,-6.12345968e-05,-1.17087252e-04,-4.92482892e-05,-8.67066720e-06,-5.59802311e-05,-4.34174678e-05,-9.76410944e-06
7.97916284e-11,7.27501376e-01,0.00000000e+00,1.80000000e+00,1.07249862e+00,1.80000000e+00,1.07249862e+00,1.80000000e+00,2.56760219e-02,0.00000000e+00,4.44388059e-02,0.00000000e+00,0.00000000e+00,7.27501376e-01,-6.52414920e-02,1.80000000e+00,7.39309274e-02,1.80000000e+00,3.47697341e-01,3.29854850e-01,1.16228256e-02,1.11769758e-01,7.27501376e-01,4.43170617e-02,4.40254801e-01,4.44249772e-02,1.07249862e+00,-5.25214753e-02,1.99458708e-01,-6.06896609e-05,9.15094595e-05,-3.57348847e-05,-1.47725876e-05,4.37114750e-05,4.18509790e-05,2.28776802e-04,1.20959756e-05,-1.05627939e-05,-6.74221553e-05,-1.09580421e-04,-5.71797094e-05,-7.76532824e-06,-6.32891409e-05,-4.99249780e-05,-8.69576228e-06
8.10593788e-11,6.81862362e-01,0.00000000e+00,1.80000000e+00,1.11813764e+00,1.80000000e+00,1.11813764e+00,1.80000000e+00,6.03823618e-02,0.00000000e+00,8.59788132e-02,0.00000000e+00,0.00000000e+00,6.81862362e-01,-5.70311183e-02,1.80000000e+00,9.59351738e-02,1.80000000e+00,3.89761386e-01,3.72436335e-01,2.37424737e-02,1.36453168e-01,6.81862362e-01,7.78150282e-02,4.45732312e-01,8.59579623e-02,1.11813764e+00,-3.65908938e-02,1.92908630e-01,-5.71860613e-05,9.25020037e-05,-3.45523897e-05,-6.61218286e-06,4.35654564e-05,5.08753776e-05,2.21702696e-04,1.38093563e-05,-8.60088205e-06,-7.37119470e-05,-9.53093273e-05,-6.42436428e-05,-7.85447660e-06,-6.88314055e-05,-5.57389766e-05,-8.05040714e-06
8.23271292e-11,6.36223348e-01,0.00000000e+00,1.80000000e+00,1.16377665e+00,1.80000000e+00,1.16377665e+00,1.80000000e+00,1.06281818e-01,0.00000000e+00,1.42567805e-01,0.00000000e+00,0.00000000e+00,6.36223348e-01,-4.74768052e-02,1.80000000e+00,1.20904167e-01,1.80000000e+00,4.44006628e-01,4.27283930e-01,3.90426850e-02,1.61766900e-01,6.36223348e-01,1.22043039e-01,4.51147098e-01,1.42537255e-01,1.16377665e+00,-1.54081425e-02,1.86313286e-01,-5.27371307e-05,8.77178733e-05,-3.34810895e-05,-9.73772209e-06,4.28052056e-05,6.14373150e-05,2.15977518e-04,1.63363669e-05,-7.01246892e-06,-7.55952597e-05,-8.78339691e-05,-7.10550187e-05,-6.78210930e-06,-7.20599281e-05,-6.20899306e-05,-7.00642291e-06
8.35948796e-11,5.90584334e-01,0.00000000e+00,1.80000000e+00,1.20941567e+00,1.80000000e+00,1.20941567e+00,1.80000000e+00,1.56540813e-01,0.00000000e+00,2.14438272e-01,0.00000000e+00,0.00000000e+00,5.90584334e-01,-3.60562163e-02,1.80000000e+00,1.48421044e-01,1.80000000e+00,5.10662283e-01,4.94623320e-01,5.66746128e-02,1.87474089e-01,5.90584334e-01,1.70603384e-01,4.56494572e-01,2.14397425e-01,1.20941567e+00,1.22731061e-02,1.79669166e-01,-4.91983357e-05,8.72099606e-05,-3.24025370e-05,-3.95383065e-06,4.06985203e-05,7.18985832e-05,2.13455861e-04,1.96978206e-05,-6.53794222e-06,-7.68279604e-05,-8.39032246e-05,-7.72756977e-05,-6.60285246e-06,-7.28788808e-05,-6.81669038e-05,-6.52089254e-06
8.48626300e-11,5.44945320e-01,0.00000000e+00,1.80000000e+00,1.25505468e+00,1.80000000e+00,1.25505468e+00,1.80000000e+00,2.07408352e-01,0.00000000e+00,3.01283849e-01,0.00000000e+00,0.00000000e+00,5.44945320e-01,-2.24559853e-02,1.80000000e+00,1.78901605e-01,1.80000000e+00,5.89583251e-01,5.74298120e-01,7.59922178e-02,2.13618964e-01,5.44945320e-01,2.19666753e-01,4.61772843e-01,3.01239124e-01,1.25505468e+00,4.66893733e-02,1.72966524e-01,-4.48056044e-05,8.18930224e-05,-3.14642136e-05,-8.04874359e-06,3.83670857e-05,8.36774373e-05,2.10695676e-04,2.32135634e-05,-5.46798509e-06,-7.70644914e-05,-8.17847262e-05,-8.33164488e-05,-5.38531928e-06,-7.44664007e-05,-7.47854628e-05,-5.51294710e-06
8.61303804e-11,4.99306306e-01,0.00000000e+00,1.80000000e+00,1.30069369e+00,1.80000000e+00,1.30069369e+00,1.80000000e+00,2.58032495e-01,0.00000000e+00,4.02185189e-01,0.00000000e+00,0.00000000e+00,4.99306306e-01,-6.81388799e-03,1.80000000e+00,2.12736907e-01,1.80000000e+00,6.80280443e-01,6.65807012e-01,9.66475211e-02,2.40247413e-01,4.99306306e-01,2.68172325e-01,4.66978258e-01,4.02174947e-01,1.30069369e+00,8.64882226e-02,1.66174555e-01,-4.22052863e-05,8.20160208e-05,-3.06603785e-05,-2.56776771e-06,3.69556749e-05,9.51807227e-05,2.09289197e-04,2.61403075e-05,-5.12291928e-06,-7.84413943e-05,-7.91343144e-05,-8.84392052e-05,-5.21065442e-06,-7.54241935e-05,-8.09992678e-05,-5.09736609e-06
8.73981308e-11,4.53667291e-01,0.00000000e+00,1.80000000e+00,1.34633271e+00,1.80000000e+00,1.34633271e+00,1.80000000e+00,3.07837773e-01,0.00000000e+00,5.15639662e-01,0.00000000e+00,0.00000000e+00,4.53667291e-01,1.05236009e-02,1.80000000e+00,2.49703308e-01,1.80000000e+00,7.81845035e-01,7.68243948e-01,1.18349475e-01,2.67361833e-01,4.53667291e-01,3.15742692e-01,4.72081226e-01,5.15706919e-01,1.34633271e+00,1.28954823e-01,1.59160709e-01,-3.98791823e-05,7.88121808e-05,-3.01062683e-05,-6.75374371e-06,3.54546493e-05,1.07647125e-04,2.07674962e-04,2.85628547e-05,-4.21836120e-06,-7.90695046e-05,-7.81876500e-05,-9.30493699e-05,-4.13782927e-06,-7.74865583e-05,-8.76034864e-05,-4.25152546e-06
8.86658812e-11,4.08028277e-01,0.00000000e+00,1.80000000e+00,1.39197172e+00,1.80000000e+00,1.39197172e+00,1.80000000e+00,3.56274567e-01,0.00000000e+00,6.39386279e-01,0.00000000e+00,0.00000000e+00,4.08028277e-01,2.93559358e-02,1.80000000e+00,2.89025527e-01,1.80000000e+00,8.92794452e-01,8.80137040e-01,1.40893359e-01,2.94914860e-01,4.08028277e-01,3.62223723e-01,4.76516159e-01,6.39698620e-01,1.39197172e+00,1.72432711e-01,1.51289917e-01,-3.90832105e-05,8.19738216e-05,-2.95900150e-05,-1.56758417e-06,3.47756503e-05,1.19316387e-04,2.06892929e-04,3.08568388e-05,-4.08539744e-06,-8.08773671e-05,-7.71612985e-05,-9.67021941e-05,-4.16809160e-06,-7.88805997e-05,-9.36632558e-05,-4.05280408e-06
8.99336316e-11,3.62389263e-01,0.00000000e+00,1.80000000e+00,1.43761074e+00,1.80000000e+00,1.43761074e+00,1.80000000e+00,4.03217255e-01,0.00000000e+00,7.67899243e-01,0.00000000e+00,0.00000000e+00,3.62389263e-01,4.95326349e-02,1.80000000e+00,3.29875975e-01,1.80000000e+00,1.01089438e+00,9.99276004e-01,1.64200858e-01,3.22852469e-01,3.62389263e-01,4.07611930e-01,4.78187981e-01,7.69223894e-01,1.43761074e+00,2.16155774e-01,1.39607354e-01,-3.83317579e-05,8.42240864e-05,-2.93236067e-05,-5.91014276e-06,3.38519594e-05,1.29417868e-04,2.06077575e-04,3.28045861e-05,-3.41037846e-06,-8.18957344e-05,-7.79717128e-05,-1.00148752e-04,-3.32562757e-06,-8.11607200e-05,-1.00078981e-04,-3.43731162e-06
9.03817862e-11,3.46255695e-01,0.00000000e+00,1.80000000e+00,1.45374430e+00,1.80000000e+00,1.45374430e+00,1.80000000e+00,4.19319288e-01,0.00000000e+00,8.12892376e-01,0.00000000e+00,0.00000000e+00,3.46255695e-01,5.70000786e-02,1.80000000e+00,3.44559665e-01,1.80000000e+00,1.05437923e+00,1.04317054e+00,1.72638646e-01,3.32808532e-01,3.46255695e-01,4.23291141e-01,4.76890615e-01,8.14988896e-01,1.45374430e+00,2.31522831e-01,1.32937615e-01,-3.86569410e-05,8.87383591e-05,-2.92921821e-05,-3.54092298e-06,3.37780712e-05,1.31028960e-04,2.06061944e-04,3.33252972e-05,-3.53012661e-06,-8.26201925e-05,-7.81602745e-05,-1.01141237e-04,-3.52610483e-06,-8.15386773e-05,-1.02120763e-04,-3.52540720e-06
9.12780956e-11,3.13988560e-01,0.00000000e+00,1.80000000e+00,1.48601144e+00,1.80000000e+00,1.48601144e+00,1.80000000e+00,4.51337213e-01,0.00000000e+00,8.94646890e-01,0.00000000e+00,0.00000000e+00,3.13988560e-01,7.22214680e-02,1.80000000e+00,3.74141819e-01,1.80000000e+00,1.14058383e+00,1.13027683e+00,1.89743002e-01,3.52863105e-01,3.13988560e-01,4.54537735e-01,4.68397860e-01,8.99001998e-01,1.48601144e+00,2.62391901e-01,1.12097724e-01,-3.98367595e-05,1.05540703e-04,-2.96049099e-05,-3.24751544e-06,3.27636296e-05,1.29753566e-04,2.05454493e-04,3.46038832e-05,-3.25940702e-06,-8.36215449e-05,-8.03495702e-05,-1.03561936e-04,-3.25145283e-06,-8.27019289e-05,-1.06766328e-04,-3.25029863e-06
9.21744049e-11,2.81721424e-01,0.00000000e+00,1.80000000e+00,1.51827858e+00,1.80000000e+00,1.51827858e+00,1.80000000e+00,4.82765929e-01,0.00000000e+00,9.64277194e-01,0.00000000e+00,0.00000000e+00,2.81721424e-01,8.79301543e-02,1.80000000e+00,4.03931834e-01,1.80000000e+00,1.22480068e+00,1.21564558e+00,2.07200199e-01,3.73088402e-01,2.81721424e-01,4.85346055e-01,4.49019157e-01,9.71162336e-01,1.51827858e+00,2.93178036e-01,7.81872837e-02,-4.12376659e-05,1.19450408e-04,-2.98702951e-05,-3.24552139e-06,3.22781591e-05,1.26651259e-04,2.06489497e-04,3.54999790e-05,-3.23598896e-06,-8.40302866e-05,-8.23182447e-05,-1.05703046e-04,-3.22104374e-06,-8.32198768e-05,-1.11136601e-04,-3.22118617e-06
9.30707142e-11,2.49454289e-01,0.00000000e+00,1.80000000e+00,1.55054571e+00,1.80000000e+00,1.55054571e+00,1.80000000e+00,5.13682823e-01,0.00000000e+00,1.02287126e+00,0.00000000e+00,0.00000000e+00,2.49454289e-01,1.04087487e-01,1.80000000e+00,4.33829781e-01,1.80000000e+00,1.30195585e+00,1.29433475e+00,2.24999732e-01,3.93486451e-01,2.49454289e-01,5.15765516e-01,4.18768996e-01,1.03174447e+00,1.55054571e+00,3.23871556e-01,3.19260320e-02,-4.34503067e-05,1.36124692e-04,-3.02264833e-05,-3.02257965e-06,3.14933325e-05,1.21802104e-04,2.09437797e-04,3.66060757e-05,-3.03368948e-06,-8.42072834e-05,-8.53816374e-05,-1.07983641e-04,-3.01320760e-06,-8.35143034e-05,-1.15657168e-04,-3.01275104e-06
9.39670235e-11,2.17187153e-01,0.00000000e+00,1.80000000e+00,1.58281285e+00,1.80000000e+00,1.58281285e+00,1.80000000e+00,5.44162856e-01,0.00000000e+00,1.07391086e+00,0.00000000e+00,0.00000000e+00,2.17187153e-01,1.20662966e-01,1.80000000e+00,4.63769156e-01,1.80000000e+00,1.36650807e+00,1.36058152e+00,2.43131819e-01,4.14061514e-01,2.17187153e-01,5.45846705e-01,3.81273393e-01,1.08413599e+00,1.58281285e+00,3.54472537e-01,-2.20171137e-02,-4.52872146e-05,1.42127967e-04,-3.01732048e-05,-3.06677342e-06,3.15768534e-05,1.19746198e-04,2.16062028e-04,3.73660623e-05,-3.05706258e-06,-8.42764177e-05,-8.78285426e-05,-1.09767424e-04,-3.03451848e-06,-8.36883812e-05,-1.19658146e-04,-3.03511823e-06
9.48633328e-11,1.84920017e-01,0.00000000e+00,1.80000000e+00,1.61507998e+00,1.80000000e+00,1.61507998e+00,1.80000000e+00,5.74271250e-01,0.00000000e+00,1.11966958e+00,0.00000000e+00,0.00000000e+00,1.84920017e-01,1.37632380e-01,1.80000000e+00,4.93704866e-01,1.80000000e+00,1.41762004e+00,1.41304615e+00,2.61585883e-01,4.34817362e-01,1.84920017e-01,5.75635385e-01,3.42264355e-01,1.13084578e+00,1.61507998e+00,3.84981215e-01,-7.66065278e-02,-4.65830890e-05,1.48902280e-04,-3.00088631e-05,-2.87724872e-06,3.15625168e-05,1.18430066e-04,2.21045851e-04,3.83641095e-05,-2.88660963e-06,-8.41071806e-05,-9.06453245e-05,-1.11523509e-04,-2.87037672e-06,-8.35341051e-05,-1.23633348e-04,-2.87025474e-06
9.57596422e-11,1.52652882e-01,0.00000000e+00,1.80000000e+00,1.64734712e+00,1.80000000e+00,1.64734712e+00,1.80000000e+00,6.04067866e-01,0.00000000e+00,1.16076019e+00,0.00000000e+00,0.00000000e+00,1.52652882e-01,1.54976362e-01,1.80000000e+00,5.23609491e-01,1.80000000e+00,1.45870031e+00,1.45505009e+00,2.80352509e-01,4.55757953e-01,1.52652882e-01,6.05175194e-01,3.08269847e-01,1.17265259e+00,1.64734712e+00,4.15402129e-01,-1.24071127e-01,-4.64245462e-05,1.45738091e-04,-2.93525728e-05,-2.94675628e-06,3.24850268e-05,1.20348296e-04,2.24909621e-04,3.90376601e-05,-2.93732007e-06,-8.30124866e-05,-9.22542954e-05,-1.12655090e-04,-2.92353686e-06,-8.24826819e-05,-1.26937365e-04,-2.92433317e-06
9.66559515e-11,1.20385746e-01,0.00000000e+00,1.80000000e+00,1.67961425e+00,1.80000000e+00,1.67961425e+00,1.80000000e+00,6.33602803e-01,0.00000000e+00,1.19689892e+00,0.00000000e+00,0.00000000e+00,1.20385746e-01,1.72677801e-01,1.80000000e+00,5.53465336e-01,1.80000000e+00,1.49298814e+00,1.48998284e+00,2.99421959e-01,4.76885652e-01,1.20385746e-01,6.34503630e-01,2.84956968e-01,1.20933996e+00,1.67961425e+00,4.45737834e-01,-1.57805605e-01,-4.59188572e-05,1.45363375e-04,-2.86750175e-05,-2.78410808e-06,3.31593357e-05,1.21797604e-04,2.26765557e-04,3.99593501e-05,-2.79259925e-06,-8.15970450e-05,-9.44102758e-05,-1.13779731e-04,-2.78612304e-06,-8.10895563e-05,-1.30195184e-04,-2.78610690e-06
9.75522608e-11,8.81186108e-02,0.00000000e+00,1.80000000e+00,1.71188139e+00,1.80000000e+00,1.71188139e+00,1.80000000e+00,6.62921321e-01,0.00000000e+00,1.22767975e+00,0.00000000e+00,0.00000000e+00,8.81186108e-02,1.90721945e-01,1.80000000e+00,5.83263621e-01,1.80000000e+00,1.52244021e+00,1.51991591e+00,3.18785622e-01,4.98202371e-01,8.81186108e-02,6.63655487e-01,2.76166014e-01,1.24053668e+00,1.71188139e+00,4.75993691e-01,-1.73375604e-01,-4.45876914e-05,1.37583944e-04,-2.76771712e-05,-2.87233022e-06,3.45696787e-05,1.25102736e-04,2.28733892e-04,4.05670644e-05,-2.86348087e-06,-7.96126739e-05,-9.56493406e-05,-1.14449345e-04,-2.85769961e-06,-7.91591501e-05,-1.32912525e-04,-2.85847536e-06
9.84485701e-11,5.58514752e-02,0.00000000e+00,1.80000000e+00,1.74414852e+00,1.80000000e+00,1.74414852e+00,1.80000000e+00,6.92060268e-01,0.00000000e+00,1.25298093e+00,0.00000000e+00,0.00000000e+00,5.58514752e-02,2.09094302e-01,1.80000000e+00,6.12999241e-01,1.80000000e+00,1.54818151e+00,1.54603618e+00,3.38434419e-01,5.19708267e-01,5.58514752e-02,6.92659718e-01,2.83720505e-01,1.26617392e+00,1.74414852e+00,5.06172726e-01,-1.68700863e-01,-4.35040781e-05,1.35049910e-04,-2.68576260e-05,-2.72760475e-06,3.54903601e-05,1.26958957e-04,2.29322994e-04,4.14240780e-05,-2.73542341e-06,-7.76220973e-05,-9.75540590e-05,-1.15310672e-04,-2.73632535e-06,-7.71960486e-05,-1.35777903e-04,-2.73624407e-06
9.93448795e-11,2.35843396e-02,0.00000000e+00,1.80000000e+00,1.77641566e+00,1.80000000e+00,1.77641566e+00,1.80000000e+00,7.21052805e-01,0.00000000e+00,1.27312800e+00,0.00000000e+00,0.00000000e+00,2.35843396e-02,2.27780979e-01,1.80000000e+00,6.42671597e-01,1.80000000e+00,1.57088912e+00,1.56905373e+00,3.58359908e-01,5.41402967e-01,2.35843396e-02,7.21542892e-01,3.07726533e-01,1.28664019e+00,1.77641566e+00,5.36280363e-01,-1.43759681e-01,-4.20387245e-05,1.27145647e-04,-2.58787735e-05,-2.82676629e-06,3.69797097e-05,1.30060975e-04,2.30195910e-04,4.19697989e-05,-2.81854903e-06,-7.53012425e-05,-9.85554083e-05,-1.15837078e-04,-2.81840650e-06,-7.49282602e-05,-1.38237256e-04,-2.81906457e-06
1.00000000e-10,2.22044605e-16,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,7.42165403e-01,0.00000000e+00,1.28493642e+00,0.00000000e+00,0.00000000e+00,2.22044605e-16,2.41629651e-01,1.80000000e+00,6.64319045e-01,1.80000000e+00,1.58583155e+00,1.58419007e+00,3.73093419e-01,5.57378075e-01,2.22044605e-16,7.42588901e-01,3.35114918e-01,1.29870382e+00,1.80000000e+00,5.58242451e-01,-1.13463685e-01,-4.14149621e-05,1.26827037e-04,-2.54024805e-05,-2.69778067e-06,3.75391434e-05,1.30895254e-04,2.29719768e-04,4.25866818e-05,-2.70492588e-06,-7.37460303e-05,-9.98832111e-05,-1.16447768e-04,-2.71042829e-06,-7.33887060e-05,-1.40246090e-04,-2.71027525e-06
1.00089631e-10,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,7.44638917e-01,0.00000000e+00,1.28868877e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.43295087e-01,1.80000000e+00,6.65408900e-01,1.80000000e+00,1.58896000e+00,1.58734482e+00,3.73328741e-01,5.57737717e-01,0.00000000e+00,7.45054037e-01,3.39492296e-01,1.30243973e+00,1.80000000e+00,5.60848074e-01,-1.07490777e-01,2.29783027e-05,6.35195889e-05,9.40330965e-06,-2.77210979e-08,1.05447125e-05,1.21605917e-04,4.63613023e-05,3.71620908e-05,-2.86167906e-08,-6.66067561e-05,3.51076570e-05,-1.07312537e-04,1.73490602e-09,-6.62599515e-05,-1.31301218e-04,1.95198689e-09
1.00179262e-10,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,7.47062981e-01,0.00000000e+00,1.29231601e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.44941551e-01,1.80000000e+00,6.66532794e-01,1.80000000e+00,1.59203301e+00,1.59044395e+00,3.73630799e-01,5.58104068e-01,0.00000000e+00,7.47470382e-01,3.44068425e-01,1.30605366e+00,1.80000000e+00,5.63397933e-01,-1.01340030e-01,2.52775976e-05,6.02523402e-05,1.07568984e-05,-3.65483275e-08,9.70581454e-06,1.18309745e-04,4.34190437e-05,3.67387344e-05,-3.68235200e-08,-6.57922504e-05,3.85956145e-05,-1.07055383e-04,-4.30449417e-09,-6.54506299e-05,-1.31144645e-04,-4.70468828e-09
